City,Year,Month,Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
New Delhi,2016,01,15,12.5,16.2,9.6,-,83,0,1.3,13,18.3,-,,,,o
New Delhi,2016,01,16,,,,,,,,,,,,,,o
New Delhi,2016,01,17,,,,,,,,,,,,,,o
New Delhi,2016,01,18,,,,,,,,,,,,,,o
New Delhi,2016,01,19,10.4,16.2,7,-,91,0,0.5,6.9,13,-,,,,o
New Delhi,2016,01,20,9.7,14.4,7,-,87,0,0.5,8.3,13,-,,,,o
New Delhi,2016,01,21,10.2,16.4,3,-,78,0,1,7.8,14.8,-,,,,o
New Delhi,2016,01,22,,,,,,,,,,,,,,o
New Delhi,2016,01,23,,,,,,,,,,,,,,o
New Delhi,2016,01,24,,,,,,,,,,,o,o,,o
New Delhi,2016,01,25,10.6,17.2,6,-,75,0,1,6.9,11.1,-,,,,o
New Delhi,2016,01,26,13.9,22.7,7.4,-,69,0,1,5.6,11.1,-,,,,o
New Delhi,2016,01,27,16.4,23.8,10,-,65,0,1.3,5.6,11.1,-,,,,o
New Delhi,2016,01,28,,,,,,,,,,,,,,o
New Delhi,2016,01,29,,,,,,,,,,,,,,o
New Delhi,2016,01,30,,,,,,,,,,,,,,o
New Delhi,2016,01,31,16.6,22.2,10,-,75,0,1.3,10,20.6,-,,,,o
New Delhi,2016,02,1,14.7,22.9,8,-,61,0,2.1,9.4,18.3,-,,,,o
New Delhi,2016,02,2,14.6,22.2,7,-,52,0,2.6,9.6,20.6,-,,,,o
New Delhi,2016,02,3,14,22.3,7,-,55,0,2.3,11.1,22.2,33.5,,,,o
New Delhi,2016,02,4,,,,,,,,,,,,,,o
New Delhi,2016,02,5,,,,,,,,,,,,,,o
New Delhi,2016,02,6,,,,,,,,,,,,,,o
New Delhi,2016,02,7,16.4,22.4,9,1016.6,69,0,1.4,7.8,14.8,-,,,,o
New Delhi,2016,02,8,15.5,23.6,9,-,68,0,1.6,8,16.5,-,,,,o
New Delhi,2016,02,9,15.4,24.4,8,-,72,0,1.1,6.5,16.5,-,,,,o
New Delhi,2016,02,10,,,,,,,,,,,,,,o
New Delhi,2016,02,11,,,,,,,,,,,,,,
New Delhi,2016,02,12,,,,,,,,,,,,,,
New Delhi,2016,02,13,16.3,26.7,11,-,56,0.25,2.3,10.4,20.6,33.5,,,,o
New Delhi,2016,02,14,17.3,24.8,9.7,-,57,0,1.9,10,16.5,-,,,,
New Delhi,2016,02,15,16.5,23,10.9,-,58,0,1.8,6.9,18.3,-,,,,
New Delhi,2016,02,16,,,,,,,,,,,,,,
New Delhi,2016,02,17,,,,,,,,,,,,,,
New Delhi,2016,02,18,,,,,,,,,,,o,,,o
New Delhi,2016,02,19,22.2,29.8,15,-,65,0,1.3,6.3,13,-,,,,o
New Delhi,2016,02,20,21.9,28.2,16,-,72,0,1.4,13,20.6,-,,,,o
New Delhi,2016,02,21,18.4,27,11,-,62,0,2.4,15.2,24.1,37,,,,o
New Delhi,2016,02,22,,,,,,,,,,,,,,
New Delhi,2016,02,23,,,,,,,,,,,,,,
New Delhi,2016,02,24,,,,,,,,,,,,,,
New Delhi,2016,02,25,21.6,32.2,12,-,44,0,3.1,9.3,16.5,-,,,,
New Delhi,2016,02,26,22.8,31.9,14.5,-,42,0,2.7,7.2,16.5,-,,,,
New Delhi,2016,02,27,21.9,29.9,14.4,-,49,0,2.3,4.3,11.1,-,,,,
New Delhi,2016,02,28,,,,,,,,,,,,,,
New Delhi,2016,02,29,,,,,,,,,,,,,,
New Delhi,2016,03,1,24.1,32.2,16.4,-,51,0,1.9,3.7,11.1,-,,,,
New Delhi,2016,03,2,25,33.8,16.4,-,45,0,2.1,5,11.1,-,,,,
New Delhi,2016,03,3,25.6,34.6,17.1,-,46,0,2.1,8.7,18.3,-,,,,
New Delhi,2016,03,4,,,,,,,,,,,,,,
New Delhi,2016,03,5,,,,,,,,,,,o,,o,
New Delhi,2016,03,6,,,,,,,,,,,o,,,
New Delhi,2016,03,7,22.4,29.8,16,-,65,0,2.1,10.7,20.6,-,,,o,o
New Delhi,2016,03,8,22.3,30,16,-,59,0,2.7,8.5,16.5,-,,,,o
New Delhi,2016,03,9,22.8,30.4,15.8,-,54,0,2.1,8.9,20.6,-,,,,o
New Delhi,2016,03,10,,,,,,,,,,,,,,o
New Delhi,2016,03,11,,,,,,,,,,,o,,o,
New Delhi,2016,03,12,,,,,,,,,,,,,o,
New Delhi,2016,03,13,23.7,29.4,17.7,-,59,0,3.4,10.7,20.6,-,,,,
New Delhi,2016,03,14,21.6,29.2,16,-,54,0.25,3.1,8.3,20.6,-,,,o,
New Delhi,2016,03,15,22.6,31,15,-,53,0,3.1,11.1,22.2,-,,,,
New Delhi,2016,03,16,,,,,,,,,,,,,,o
New Delhi,2016,03,17,,,,,,,,,,,o,,,
New Delhi,2016,03,18,,,,,,,,,,,,,,
New Delhi,2016,03,19,25.8,35,19.4,-,50,2.03,2.7,8.5,27.8,46.5,o,,o,
New Delhi,2016,03,20,26.6,35,19.6,-,46,0,2.4,10.2,18.3,-,,,,
New Delhi,2016,03,21,24.9,34.5,18.7,-,34,0,4,16.7,24.1,40.7,,,,
New Delhi,2016,03,22,,,,,,,,,,,,,,
New Delhi,2016,03,23,,,,,,,,,,,,,,
New Delhi,2016,03,24,,,,,,,,,,,,,,
New Delhi,2016,03,25,29.3,38.4,19,-,34,0,2.7,10.4,20.6,-,,,,
New Delhi,2016,03,26,24.1,28.1,19.4,-,53,0,3.4,14.3,24.1,-,,,,
New Delhi,2016,03,27,25.5,34,17,-,39,0,3.4,8.9,18.3,-,,,,
New Delhi,2016,03,28,,,,,,,,,,,,,,
New Delhi,2016,03,29,,,,,,,,,,,,,,
New Delhi,2016,03,30,,,,,,,,,,,,,,
New Delhi,2016,03,31,30.4,40,20.4,-,30,0,2.6,7.8,16.5,-,,,,
New Delhi,2016,04,1,30.8,39.2,21,-,30,0,3.1,11.5,24.1,-,,,,
New Delhi,2016,04,2,31.4,41.2,22,-,32,0,3.7,6.3,20.6,-,,,,
New Delhi,2016,04,3,33.4,43,25.1,-,30,0,2.6,7.8,18.3,-,,,,
New Delhi,2016,04,4,,,,,,,,,,,,,,
New Delhi,2016,04,5,,,,,,,,,,,,,,
New Delhi,2016,04,6,,,,,,,,,,,o,,,
New Delhi,2016,04,7,27.3,37,20,-,36,0,2.9,11.9,22.2,-,,,,
New Delhi,2016,04,8,29,38,19.5,-,26,0,3.4,6.7,13,-,,,,
New Delhi,2016,04,9,31.3,38.4,20.6,-,22,0,2.7,9.6,18.3,-,,,,
New Delhi,2016,04,10,,,,,,,,,,,,,,
New Delhi,2016,04,11,,,,,,,,,,,,,,
New Delhi,2016,04,12,,,,,,,,,,,,,,
New Delhi,2016,04,13,30.4,39,21,-,22,0,3.1,13.7,29.4,40.7,,,,
New Delhi,2016,04,14,32.7,41,22,-,20,0,3.4,9.6,20.6,37,,,,
New Delhi,2016,04,15,33.9,42.2,22.4,-,19,0,2.9,9.1,22.2,33.5,,,,
New Delhi,2016,04,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2016,04,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2016,04,18,,,,,,,,,,,,,,
New Delhi,2016,04,19,,,,,,,,,,,,,,
New Delhi,2016,04,20,,,,,,,,,,,,,,
New Delhi,2016,04,21,33.3,41,23,-,20,0,3.5,12,24.1,37,,,,
New Delhi,2016,04,22,33.2,41,24.2,-,23,0,2.9,9.1,20.6,40.7,,,,
New Delhi,2016,04,23,30.9,38.3,22,-,18,0,3.2,8.5,22.2,33.5,,,,
New Delhi,2016,04,24,,,,,,,,,,,,,,
New Delhi,2016,04,25,,,,,,,,,,,,,,
New Delhi,2016,04,26,,,,,,,,,,,,,,
New Delhi,2016,04,27,32.5,42.2,23,-,18,0,2.4,5.4,22.2,40.7,,,,
New Delhi,2016,04,28,33.3,43,23,-,16,0,2.6,8.3,22.2,35.2,,,,
New Delhi,2016,04,29,33.6,42,23,-,15,0,2.4,9.1,22.2,37,,,,
New Delhi,2016,04,30,,,,,,,,,,,,,,
New Delhi,2016,05,1,34.6,44.2,24,-,13,0,2.7,7,18.3,33.5,,,,
New Delhi,2016,05,2,37.7,46.2,26.8,-,12,0,2.9,9.6,22.2,37,,,,
New Delhi,2016,05,3,34.7,46.2,29,-,20,0,2.9,10.4,14.8,33.5,,,,
New Delhi,2016,05,4,,,,,,,,,,,o,,o,
New Delhi,2016,05,5,,,,,,,,,,,,,,
New Delhi,2016,05,6,,,,,,,,,,,,,,
New Delhi,2016,05,7,33.7,40.7,24.8,-,29,0,3.2,8.5,14.8,-,,,,
New Delhi,2016,05,8,33.7,40.9,26.4,-,33,0,3.2,12.6,20.6,-,,,,
New Delhi,2016,05,9,32.8,40.2,28.4,-,38,0,3.4,14.8,24.1,33.5,,,,
New Delhi,2016,05,10,,,,,,,,,,,,,o,
New Delhi,2016,05,11,,,,,,,,,,,,,,
New Delhi,2016,05,12,,,,,,,,,,,,,o,
New Delhi,2016,05,13,36,44.5,27.8,-,28,0.76,3.5,9.8,37,55.4,,,,
New Delhi,2016,05,14,36.8,44,28,-,26,0,3.4,6.5,13,-,,,,
New Delhi,2016,05,15,37.8,44.4,28.5,-,20,0,3.4,5.9,14.8,-,,,,
New Delhi,2016,05,16,,,,,,,,,,,o,,o,
New Delhi,2016,05,17,,,,,,,,,,,,,,
New Delhi,2016,05,18,,,,,,,,,,,,,,
New Delhi,2016,05,19,36.6,46.4,29.8,-,34,0,3.7,13.9,24.1,33.5,,,,
New Delhi,2016,05,20,36.6,43.5,30.8,-,43,0,3.9,13,22.2,40.7,,,,
New Delhi,2016,05,21,36.1,44.2,29,-,46,0,3.1,15,20.6,33.5,,,,
New Delhi,2016,05,22,,,,,,,,,,,o,,o,
New Delhi,2016,05,23,,,,,,,,,,,o,,o,
New Delhi,2016,05,24,,,,,,,,,,,,,o,
New Delhi,2016,05,25,30.9,39.2,26.7,-,49,0.76,2.9,9.3,18.3,46.5,o,,o,
New Delhi,2016,05,26,35.4,41,26.5,-,39,0,2.4,6.5,20.6,-,,,,
New Delhi,2016,05,27,37,42.2,30.5,-,28,0,2.3,13.5,24.1,40.7,,,,
New Delhi,2016,05,28,,,,,,,,,,,o,,o,
New Delhi,2016,05,29,,,,,,,,,,,o,,o,
New Delhi,2016,05,30,,,,,,,,,,,o,,o,
New Delhi,2016,05,31,31.9,39,24.6,-,49,14.99,3.1,9.8,22.2,50,,,,
New Delhi,2016,06,1,34.4,40.8,25.6,-,40,0,3.1,9.8,20.6,33.5,,,,
New Delhi,2016,06,2,37.3,43.8,29.8,-,28,0,2.9,10.4,22.2,-,,,,
New Delhi,2016,06,3,38.6,46,29,-,27,0,3.2,8,22.2,33.5,,,,
New Delhi,2016,06,4,,,,,,,,,,,,,,
New Delhi,2016,06,5,,,,,,,,,,,,,,
New Delhi,2016,06,6,,,,,,,,,,,o,,,
New Delhi,2016,06,7,33.4,39.2,28.4,-,45,0,3.4,13.7,27.8,46.5,,,,
New Delhi,2016,06,8,36.2,42.2,29.6,-,36,0,3.2,13.1,20.6,33.5,,,,
New Delhi,2016,06,9,34.6,43.2,28.4,-,35,0.51,3.2,12,22.2,46.5,o,,o,
New Delhi,2016,06,10,,,,,,,,,,,o,,o,
New Delhi,2016,06,11,,,,,,,,,,,,,,
New Delhi,2016,06,12,,,,,,,,,,,,,,
New Delhi,2016,06,13,33.7,41.8,25,-,46,0,2.9,13.7,37,55.4,o,,o,
New Delhi,2016,06,14,31.7,36.1,25,-,61,2.03,3.2,11.9,27.8,33.5,,,o,
New Delhi,2016,06,15,34.4,40,29.4,-,50,0,2.7,13.1,20.6,38.9,,,,
New Delhi,2016,06,16,,,,,,,,,,,,,o,
New Delhi,2016,06,17,,,,,,,,,,,,,o,
New Delhi,2016,06,18,,,,,,,,,,,,,,
New Delhi,2016,06,19,34.9,41.2,29.8,-,54,0,3.7,15,24.1,33.5,,,,
New Delhi,2016,06,20,30.3,41.2,27,-,72,3.05,3.2,12.6,22.2,37,o,,o,
New Delhi,2016,06,21,31.5,39,27,-,66,0,3.9,12.6,18.3,37,,,,
New Delhi,2016,06,22,,,,,,,,,,,,,,
New Delhi,2016,06,23,,,,,,,,,,,o,,o,
New Delhi,2016,06,24,,,,,,,,,,,,,,
New Delhi,2016,06,25,34.1,40.8,30.8,-,59,0,3.1,12.4,27.8,46.5,,,o,
New Delhi,2016,06,26,34.1,39.4,29.1,-,59,0,3.2,12,18.3,-,,,,
New Delhi,2016,06,27,33.2,40.2,25.2,-,62,-,2.9,13.9,22.2,40.7,o,,o,
New Delhi,2016,06,28,,,,,,,,,,,o,,o,
New Delhi,2016,06,29,,,,,,,,,,,,,,
New Delhi,2016,06,30,,,,,,,,,,,o,,o,
New Delhi,2016,07,1,31.8,38,25,-,70,17.02,3.2,11.9,18.3,37,o,,o,
New Delhi,2016,07,2,28.6,37.6,24.7,-,75,4.06,3.2,8.9,18.3,-,,,o,
New Delhi,2016,07,3,28.9,32.5,26,-,79,0,2.7,7.2,16.5,-,,,o,
New Delhi,2016,07,4,,,,,,,,,,,o,,o,
New Delhi,2016,07,5,,,,,,,,,,,,,,
New Delhi,2016,07,6,,,,,,,,,,,,,o,
New Delhi,2016,07,7,33.2,37.8,28.8,-,66,0,3.5,10.6,16.5,-,,,,
New Delhi,2016,07,8,30.6,36.8,28,-,74,1.02,3.4,7,14.8,33.5,o,,o,
New Delhi,2016,07,9,32.2,37.6,28,-,69,0,3.5,7.8,18.3,33.5,,,,
New Delhi,2016,07,10,,,,,,,,,,,,,,
New Delhi,2016,07,11,,,,,,,,,,,,,,
New Delhi,2016,07,12,,,,,,,,,,,o,,o,
New Delhi,2016,07,13,30.7,36.2,26.3,-,79,10.92,2.9,7.8,16.5,33.5,o,,o,
New Delhi,2016,07,14,29.6,37,26.4,-,82,33.02,2.6,7.4,22.2,33.5,o,,o,
New Delhi,2016,07,15,30.2,33.4,25.7,-,82,-,3.4,9.3,16.5,-,o,,,
New Delhi,2016,07,16,,,,,,,,,,,o,,o,
New Delhi,2016,07,17,,,,,,,,,,,o,,o,
New Delhi,2016,07,18,,,,,,,,,,,o,,o,
New Delhi,2016,07,19,31.4,36,26,-,77,7.87,3.7,10.7,16.5,33.5,,,,
New Delhi,2016,07,20,32.7,38.3,28.6,-,66,0,4,10.7,24.1,33.5,,,,
New Delhi,2016,07,21,33.7,38.3,28.2,-,60,0,3.7,10.6,20.6,-,,,,
New Delhi,2016,07,22,,,,,,,,,,,,,,
New Delhi,2016,07,23,,,,,,,,,,,,,,
New Delhi,2016,07,24,,,,,,,,,,,o,,o,
New Delhi,2016,07,25,31.9,36.2,27.6,-,71,0.76,2.7,7,14.8,-,o,,,
New Delhi,2016,07,26,29.6,36.2,27,-,78,3.05,2.4,11.7,18.3,37,o,,o,
New Delhi,2016,07,27,27.9,32.5,26.6,-,88,25.91,1.9,9.4,27.8,37,o,,o,
New Delhi,2016,07,28,,,,,,,,,,,o,,o,
New Delhi,2016,07,29,,,,,,,,,,,o,,o,
New Delhi,2016,07,30,,,,,,,,,,,o,,o,
New Delhi,2016,07,31,28.6,32,25.9,-,86,0,2.4,6.9,13,-,,,,
New Delhi,2016,08,1,28.4,32,26.4,-,85,4.06,2.6,9.8,22.2,-,o,,o,
New Delhi,2016,08,2,29.3,35.2,25.8,-,80,13.97,2.9,8.3,22.2,40.7,o,,o,
New Delhi,2016,08,3,32,35.2,25.6,-,65,0,4,10.4,18.3,-,,,,
New Delhi,2016,08,4,,,,,,,,,,,,,,
New Delhi,2016,08,5,,,,,,,,,,,,,o,
New Delhi,2016,08,6,,,,,,,,,,,o,,o,
New Delhi,2016,08,7,32.2,36.8,26.3,-,67,0,3.7,11.1,18.3,-,,,,
New Delhi,2016,08,8,31.9,36.5,28.2,-,69,0,4.2,11.9,18.3,-,,,o,
New Delhi,2016,08,9,30.1,36.2,27.8,-,79,0.76,3.2,11.5,18.3,-,o,,o,
New Delhi,2016,08,10,,,,,,,,,,,o,,o,
New Delhi,2016,08,11,,,,,,,,,,,o,,o,
New Delhi,2016,08,12,,,,,,,,,,,o,,o,
New Delhi,2016,08,13,29.4,33.9,25.2,-,82,2.03,2.6,5.4,18.3,-,o,,o,
New Delhi,2016,08,14,28.9,32.2,25,-,84,22.1,2.4,7.6,18.3,-,o,,o,
New Delhi,2016,08,15,30.6,35,27,-,76,4.06,3.9,13.5,20.6,-,,,,
New Delhi,2016,08,16,,,,,,,,,,,,,,
New Delhi,2016,08,17,,,,,,,,,,,o,,,
New Delhi,2016,08,18,,,,,,,,,,,o,,,
New Delhi,2016,08,19,31.5,34.8,26.6,-,70,0.76,3.4,6.5,14.8,-,,,,
New Delhi,2016,08,20,30.9,35.4,27,-,72,0,3.9,12.8,18.3,-,,,,
New Delhi,2016,08,21,29.6,36,25.8,-,72,0,4,11.3,18.3,-,,,,
New Delhi,2016,08,22,,,,,,,,,,,,,,
New Delhi,2016,08,23,,,,,,,,,,,,,,
New Delhi,2016,08,24,,,,,,,,,,,o,,,
New Delhi,2016,08,25,29.8,34.4,26.3,-,82,0.51,3.7,5.7,16.5,-,o,,,
New Delhi,2016,08,26,30.3,37.4,26.4,-,77,19.05,3.2,8.1,27.8,-,o,,o,
New Delhi,2016,08,27,30.9,36.2,25.6,-,72,0,4,8.3,14.8,-,,,,
New Delhi,2016,08,28,,,,,,,,,,,o,,o,
New Delhi,2016,08,29,,,,,,,,,,,o,,o,
New Delhi,2016,08,30,,,,,,,,,,,o,,o,
New Delhi,2016,08,31,26.9,33.2,24,-,87,2.03,2.6,9.3,14.8,-,o,,o,
New Delhi,2016,09,1,27.7,31,25.2,-,88,55.88,2.6,3.9,11.1,-,o,,,
New Delhi,2016,09,2,29.3,33.7,25.1,-,78,19.05,3.2,12.8,40.7,-,,,,
New Delhi,2016,09,3,29.6,34,24.6,-,74,0,3.9,10.9,20.6,-,,,,
New Delhi,2016,09,4,,,,,,,,,,,,,,
New Delhi,2016,09,5,,,,,,,,,,,,,,
New Delhi,2016,09,6,,,,,,,,,,,,,,
New Delhi,2016,09,7,29.8,35,24.5,-,68,0,4.5,11.5,18.3,-,,,,
New Delhi,2016,09,8,30.6,35.5,25,-,61,0,5,11.1,18.3,-,,,,
New Delhi,2016,09,9,30.4,35.8,25.2,-,64,0,5,10.9,16.5,33.5,,,,
New Delhi,2016,09,10,,,,,,,,,,,,,,
New Delhi,2016,09,11,,,,,,,,,,,,,,
New Delhi,2016,09,12,,,,,,,,,,,,,,
New Delhi,2016,09,13,30.3,37.4,26,-,65,0,4.7,9.3,13,-,,,,
New Delhi,2016,09,14,30.2,35,24.5,-,69,0,3.9,4.8,13,-,,,,
New Delhi,2016,09,15,31.5,37,26.4,-,61,0,3.5,5.6,14.8,-,,,,
New Delhi,2016,09,16,,,,,,,,,,,,,,
New Delhi,2016,09,17,,,,,,,,,,,,,,
New Delhi,2016,09,18,,,,,,,,,,,,,,
New Delhi,2016,09,19,31.5,37.4,26.2,-,59,0,3.5,4.6,11.1,-,,,,
New Delhi,2016,09,20,32.3,38,25.4,-,54,0,2.9,6.1,11.1,-,,,,
New Delhi,2016,09,21,31.1,37.8,26.8,-,64,1.02,2.9,9.8,18.3,37,o,,,
New Delhi,2016,09,22,,,,,,,,,,,,,,
New Delhi,2016,09,23,,,,,,,,,,,,,,
New Delhi,2016,09,24,,,,,,,,,,,,,,
New Delhi,2016,09,25,30.4,35.4,25.4,-,65,0,3.1,4.8,9.4,-,,,,
New Delhi,2016,09,26,30.5,36,25.6,-,66,0,3.1,6.7,11.1,-,,,,
New Delhi,2016,09,27,31.1,37.2,25.6,-,62,0,3.4,6.1,11.1,-,,,,
New Delhi,2016,09,28,,,,,,,,,,,,,,
New Delhi,2016,09,29,,,,,,,,,,,,,,
New Delhi,2016,09,30,,,,,,,,,,,,,,
New Delhi,2016,10,1,31.8,37.2,26.5,-,64,0,2.9,5.6,11.1,-,,,,
New Delhi,2016,10,2,31.9,37.2,27.3,-,66,0,3.7,5.7,14.8,-,,,,
New Delhi,2016,10,3,32.5,37.6,27.6,-,63,0,2.7,6.7,14.8,-,,,,
New Delhi,2016,10,4,,,,,,,,,,,o,,o,
New Delhi,2016,10,5,,,,,,,,,,,,,,
New Delhi,2016,10,6,,,,,,,,,,,,,,
New Delhi,2016,10,7,30,35.6,24,-,64,0,2.6,6.3,16.5,-,,,,
New Delhi,2016,10,8,30.2,36.2,24,-,58,0,2.9,6.7,20.6,27.8,,,,
New Delhi,2016,10,9,30.2,36,23.6,-,59,0,2.7,4.6,11.1,-,,,,
New Delhi,2016,10,10,,,,,,,,,,,,,,
New Delhi,2016,10,11,,,,,,,,,,,,,,
New Delhi,2016,10,12,,,,,,,,,,,,,,
New Delhi,2016,10,13,27.9,36,20.8,-,41,0,3.5,8.9,22.2,-,,,,
New Delhi,2016,10,14,28.2,36,20.4,-,41,0,3.9,7.8,16.5,-,,,,
New Delhi,2016,10,15,26.8,35.8,18.8,-,44,0,2.7,5.7,14.8,-,,,,
New Delhi,2016,10,16,,,,,,,,,,,,,,
New Delhi,2016,10,17,,,,,,,,,,,,,,
New Delhi,2016,10,18,,,,,,,,,,,,,,
New Delhi,2016,10,19,27.3,35.8,18,-,38,0,2.9,4.4,14.8,-,,,,
New Delhi,2016,10,20,26.7,35.6,19,-,38,0,3.2,5.4,18.3,-,,,,
New Delhi,2016,10,21,27.4,35.6,19.6,-,39,0,3.7,7,18.3,-,,,,
New Delhi,2016,10,22,,,,,,,,,,,,,,
New Delhi,2016,10,23,,,,,,,,,,,,,,
New Delhi,2016,10,24,,,,,,,,,,,,,,
New Delhi,2016,10,25,25.7,33.2,19,-,47,0,3.2,8,20.6,-,,,,
New Delhi,2016,10,26,26.3,34.7,19,-,46,0,2.4,5.6,16.5,-,,,,
New Delhi,2016,10,27,24.8,33.2,18,-,48,0,1.6,5.6,18.3,-,,,,
New Delhi,2016,10,28,,,,,,,,,,,,,,
New Delhi,2016,10,29,,,,,,,,,,,,,,
New Delhi,2016,10,30,,,,,,,,,,,,,,
New Delhi,2016,10,31,23.2,33.1,16.9,-,58,0,1.1,2.4,9.4,-,,,,o
New Delhi,2016,11,1,23.1,30.4,16,-,55,0,0.8,3,9.4,-,,,,o
New Delhi,2016,11,2,21.4,29,17,-,71,0,0.3,1.9,7.6,-,,,,o
New Delhi,2016,11,3,23.3,30.5,16.1,-,60,0,0.6,1.7,9.4,-,,,,o
New Delhi,2016,11,4,,,,,,,,,,,,,,o
New Delhi,2016,11,5,,,,,,,,,,,,,,o
New Delhi,2016,11,6,,,,,,,,,,,,,,o
New Delhi,2016,11,7,21.6,29,15.2,-,56,0,0.5,9.1,14.8,-,,,,o
New Delhi,2016,11,8,21.1,29,14,-,51,0,0.8,8.7,22.2,-,,,,o
New Delhi,2016,11,9,20.6,30,13,-,47,0,0.6,5.4,14.8,-,,,,
New Delhi,2016,11,10,,,,,,,,,,,,,,
New Delhi,2016,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2016,11,12,,,,,,,,,,,,,,
New Delhi,2016,11,13,,,,,,,,,,,,,,
New Delhi,2016,11,14,22.6,29.8,16,-,49,0,1.6,3.5,11.1,-,,,,
New Delhi,2016,11,15,20.2,29.8,13.9,-,49,0,1.1,4.3,13,-,,,,
New Delhi,2016,11,16,19.1,27.5,12,-,50,0,1.1,5.9,14.8,-,,,,
New Delhi,2016,11,17,,,,,,,,,,,,,,
New Delhi,2016,11,18,,,,,,,,,,,,,,
New Delhi,2016,11,19,,,,,,,,,,,,,,
New Delhi,2016,11,20,21,29.8,12.6,-,47,0,1.1,4.4,11.1,-,,,,
New Delhi,2016,11,21,21.3,30.8,13,-,48,0,1.1,1.7,9.4,-,,,,
New Delhi,2016,11,22,21,30.2,12.4,-,46,0,2.1,6.5,22.2,-,,,,
New Delhi,2016,11,23,,,,,,,,,,,,,,
New Delhi,2016,11,24,,,,,,,,,,,,,,
New Delhi,2016,11,25,,,,,,,,,,,,,,
New Delhi,2016,11,26,21.3,30.2,14,-,41,0,2.7,12,20.6,-,,,,
New Delhi,2016,11,27,20.2,30.4,13,-,41,0,2.6,12,18.3,33.5,,,,
New Delhi,2016,11,28,20.1,28.4,12,-,39,0,2.3,5.6,16.5,-,,,,
New Delhi,2016,11,29,,,,,,,,,,,,,,o
New Delhi,2016,11,30,,,,,,,,,,,,,,o
New Delhi,2016,12,1,19.1,26.6,13,-,81,0,0.6,3.1,11.1,-,,,,o
New Delhi,2016,12,2,16.5,25.8,12,-,87,0,0.5,3.9,11.1,-,,,,o
New Delhi,2016,12,3,17.3,26.2,10,-,59,0,1.6,3.1,11.1,-,,,,o
New Delhi,2016,12,4,,,,,,,,,,,,,,
New Delhi,2016,12,5,,,,,,,,,,,,,,
New Delhi,2016,12,6,,,,,,,,,,,,,,o
New Delhi,2016,12,7,16,24,11,-,83,0,0.3,3.3,9.4,-,,,,o
New Delhi,2016,12,8,16.3,25.6,10,-,76,0,0.8,3.1,7.6,-,,,,o
New Delhi,2016,12,9,17.9,27.2,9.5,-,66,0,1.1,4.3,9.4,-,,,,o
New Delhi,2016,12,10,,,,,,,,,,,,,,o
New Delhi,2016,12,11,,,,,,,,,,,,,,o
New Delhi,2016,12,12,,,,,,,,,,,,,,o
New Delhi,2016,12,13,17.9,26.3,12,-,61,0,1.3,3.7,11.1,-,,,,o
New Delhi,2016,12,14,16.1,23.3,11,-,70,0,1.3,8.1,13,-,,,,o
New Delhi,2016,12,15,15.8,24.4,10,-,59,0,2.1,5.7,16.5,29.4,,,,o
New Delhi,2016,12,16,,,,,,,,,,,,,,
New Delhi,2016,12,17,,,,,,,,,,,,,,o
New Delhi,2016,12,18,,,,,,,,,,,,,,o
New Delhi,2016,12,19,14.4,22.8,7.6,-,71,0,1.1,9.4,16.5,-,,,,o
New Delhi,2016,12,20,15.5,24,8.4,-,67,0,1.3,13.3,22.2,-,,,,o
New Delhi,2016,12,21,16.2,25,9,-,56,0,1.8,10,20.6,-,,,,
New Delhi,2016,12,22,,,,,,,,,,,,,,o
New Delhi,2016,12,23,,,,,,,,,,,,,,o
New Delhi,2016,12,24,,,,,,,,,,,,,,o
New Delhi,2016,12,25,13.7,25.2,10,-,92,0,0.5,10.4,14.8,-,,,,o
New Delhi,2016,12,26,14.4,23,8,-,76,0,0.8,9.4,16.5,-,,,,o
New Delhi,2016,12,27,14.3,23,7,-,67,0,0.8,4.3,16.5,-,,,,o
New Delhi,2016,12,28,,,,,,,,,,,,,,o
New Delhi,2016,12,29,,,,,,,,,,,,,,o
New Delhi,2016,12,30,,,,,,,,,,,,,,o
New Delhi,2016,12,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2017,01,1,16.1,23.6,10.3,-,77,0,1,4.6,16.5,-,,,,o
New Delhi,2017,01,2,15.6,23.6,10.5,-,83,0,0.5,5,13,-,,,,o
New Delhi,2017,01,3,15.1,22,10,-,82,0,0.6,4.4,11.1,-,,,,o
New Delhi,2017,01,4,,,,,,,,,,,,,,o
New Delhi,2017,01,5,,,,,,,,,,,,,,o
New Delhi,2017,01,6,,,,,,,,,,,,,,
New Delhi,2017,01,7,13.8,16,12,-,95,2.03,0.6,11.1,18.3,-,o,,,o
New Delhi,2017,01,8,15,21,11.4,-,81,0.25,1.1,5.6,13,-,,,,
New Delhi,2017,01,9,12.6,20.2,7,-,82,0,1,6.5,13,-,,,,o
New Delhi,2017,01,10,,,,,,,,,,,,,,o
New Delhi,2017,01,11,,,,,,,,,,,,,,o
New Delhi,2017,01,12,,,,,,,,,,,,,,o
New Delhi,2017,01,13,11.8,19.8,5.3,-,60,0,1.3,4.3,14.8,-,,,,o
